EVENTDAYWELLNAME,start_time,end_time,EVENTNAME,EVENTDAYDOWNTIME,EVENTDAYLOSSGAS,EVENTDAYLOSSOIL,EVENTDAYLOSSCONDENSATEFORMATION,GAS RATE,OIL RATE,CONDENSATE RATE,SIBU/NonSIBU,ROOTCAUSEDESCRIPTION
PK-A11-ST1:S1,7/26/2004 0:00,7/27/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,bnt
PK-A11-ST1:S1,7/27/2004 0:00,7/28/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,bnt
PK-A1:S1,7/27/2004 0:00,7/28/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,bnt
PK-A10:S1,7/27/2004 0:00,7/28/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,bnt
PK-A11-ST1:S1,7/28/2004 0:00,7/28/2004 4:05,NULL,4.083333333,0,0,0,0,0,0,NonSIBU,bnt
PK-A1:S1,7/28/2004 0:00,7/28/2004 1:15,NULL,1.25,0,0,0,0,0,0,NonSIBU,bnt
PK-A10:S1,7/28/2004 0:00,7/28/2004 4:00,NULL,4,0,0,0,0,0,0,NonSIBU,bnt
PK-A10:S1,7/29/2004 22:10,7/29/2004 22:37,NULL,0.45,0,0,0,0,0,0,NonSIBU,bnt
PK-A1:S1,7/29/2004 22:10,7/29/2004 23:37,NULL,1.45,0,0,0,0,0,0,NonSIBU,bnt
PK-A11-ST1:S1,7/29/2004 22:10,7/29/2004 22:37,NULL,0.45,0,0,0,0,0,0,NonSIBU,bnt
PK-A11-ST1:S1,7/30/2004 0:00,7/30/2004 2:39,NULL,2.65,0,0,0,0,0,0,NonSIBU,bnt
PK-A1:S1,7/30/2004 0:00,7/30/2004 5:08,NULL,5.133333333,0,0,0,0,0,0,NonSIBU,bnt
PK-A10:S1,7/30/2004 0:00,7/30/2004 2:03,NULL,2.05,0,0,0,0,0,0,NonSIBU,bnt
PK-A1:S1,8/1/2004 0:00,8/2/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,8/2/2004 0:00,8/3/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,8/3/2004 0:00,8/4/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,8/4/2004 0:00,8/5/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,8/5/2004 0:00,8/6/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,8/6/2004 0:00,8/6/2004 18:20,NULL,18.33777778,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,8/6/2004 18:20,8/6/2004 19:20,NULL,1.000277778,0,0,0,0,0,0,NonSIBU,Badak request
PK-A1:S1,8/6/2004 19:20,8/7/2004 0:00,NULL,4.661944444,0,0,0,0,0,0,NonSIBU,Badak request
PK-A10:S1,8/7/2004 0:00,8/7/2004 3:00,NULL,3,0,0,0,0,0,0,NonSIBU,Choked due to KFP-1/2/4 shutdown & due to Bontang Train-C tripped.
PK-A1:S1,8/7/2004 0:00,8/7/2004 13:00,NULL,13.00027778,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A11-ST1:S1,8/7/2004 0:00,8/7/2004 3:28,NULL,3.466666667,0,0,0,0,0,0,NonSIBU,Choked due to KFP-1/2/4 shutdown & due to Bontang Train-C tripped.
PK-A1:S1,8/7/2004 13:00,8/7/2004 14:00,NULL,1.000277778,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/7/2004 14:00,8/7/2004 15:00,NULL,1.000277778,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/7/2004 15:00,8/7/2004 16:00,NULL,1.000277778,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/7/2004 16:00,8/7/2004 17:00,NULL,1.000277778,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/7/2004 17:00,8/8/2004 0:00,NULL,6.998611111,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,8/8/2004 0:00,8/8/2004 4:34,NULL,4.578888889,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/8/2004 4:34,8/8/2004 5:34,NULL,1,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/8/2004 5:34,8/9/2004 0:00,NULL,18.42111111,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,8/9/2004 0:00,8/9/2004 0:34,NULL,0.58,0,0,0,0,0,0,NonSIBU,Bontang high inventory
PK-A11-ST1:S1,8/9/2004 0:20,8/9/2004 5:44,NULL,5.4,0,0,0,0,0,0,NonSIBU,Choked due to Bontang high inventory.
PK-A10:S1,8/9/2004 0:20,8/9/2004 5:47,NULL,5.45,0,0,0,0,0,0,NonSIBU,Choked due to Bontang high inventory.
PK-A1:S1,8/9/2004 0:34,8/9/2004 1:34,NULL,1.000277778,0,0,0,0,0,0,NonSIBU,Bontang high inventory
PK-A1:S1,8/9/2004 1:34,8/10/2004 0:00,NULL,22.41972222,0,0,0,0,0,0,NonSIBU,Bontang high inventory
PK-A1:S1,8/10/2004 0:00,8/10/2004 10:53,NULL,10.89916667,0,0,0,0,0,0,NonSIBU,Bontang high inventory
PK-A11-ST1:S1,8/10/2004 0:20,8/10/2004 4:03,NULL,3.716666667,0,0,0,0,0,0,NonSIBU,Choked due to Bontang high inventory.
PK-A10:S1,8/10/2004 0:20,8/10/2004 4:18,NULL,3.966666667,0,0,0,0,0,0,NonSIBU,Choked due to Bontang high inventory.
PK-A1:S1,8/10/2004 10:53,8/10/2004 11:53,NULL,1.000277778,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/10/2004 11:53,8/10/2004 12:53,NULL,1.000277778,0,0,0,0,0,0,NonSIBU,Bontang high inventory
PK-A1:S1,8/10/2004 12:53,8/11/2004 0:00,NULL,11.10027778,0,0,0,0,0,0,NonSIBU,Bontang high inventory
PK-A11-ST1:S1,8/11/2004 0:00,8/11/2004 6:15,NULL,6.25,0,0,0,0,0,0,NonSIBU,Choked due to Bontang high inventory.
PK-A1:S1,8/11/2004 0:00,8/11/2004 6:17,NULL,6.290277778,0,0,0,0,0,0,NonSIBU,Bontang high inventory
PK-A10:S1,8/11/2004 0:00,8/11/2004 6:15,NULL,6.25,0,0,0,0,0,0,NonSIBU,Choked due to Bontang high inventory.
PK-A1:S1,8/11/2004 6:17,8/11/2004 7:17,NULL,1,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/11/2004 7:17,8/11/2004 11:07,NULL,3.830277778,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A10:S1,8/11/2004 11:00,8/11/2004 12:07,NULL,1.116666667,0,0,0,0,0,0,NonSIBU,Choked due to Bontang high inventory.
PK-A11-ST1:S1,8/11/2004 11:00,8/11/2004 12:13,NULL,1.216666667,0,0,0,0,0,0,NonSIBU,Choked due to Bontang high inventory.
PK-A1:S1,8/11/2004 11:07,8/11/2004 12:07,NULL,1,0,0,0,0,0,0,NonSIBU,Bontang high inventory
PK-A1:S1,8/11/2004 12:07,8/12/2004 0:00,NULL,11.87944444,0,0,0,0,0,0,NonSIBU,Bontang high inventory
PK-A11-ST1:S1,8/12/2004 0:00,8/12/2004 14:00,NULL,14,0,0,0,0,0,0,NonSIBU,Choked due to Bontang high inventory
PK-A1:S1,8/12/2004 0:00,8/13/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,Bontang high inventory
PK-A10:S1,8/12/2004 0:00,8/12/2004 12:02,NULL,12.03333333,0,0,0,0,0,0,NonSIBU,Choked due to Bontang high inventory
PK-A10:S1,8/13/2004 0:00,8/13/2004 10:57,NULL,10.95,0,0,0,0,0,0,NonSIBU,Choked well due to Bontang high inventory.
PK-A11-ST1:S1,8/13/2004 0:00,8/13/2004 14:21,NULL,14.35,0,0,0,0,0,0,NonSIBU,Choked well due to Bontang high inventory.
PK-A1:S1,8/13/2004 0:00,8/14/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,Bontang High Inventory
PK-A11-ST1:S1,8/14/2004 0:00,8/14/2004 3:44,NULL,3.733333333,0,0,0,0,0,0,NonSIBU,Choked well due to Bontang high inventory.
PK-A10:S1,8/14/2004 0:00,8/14/2004 3:22,NULL,3.366666667,0,0,0,0,0,0,NonSIBU,Choked well due to Bontang high inventory.
PK-A1:S1,8/14/2004 0:00,8/14/2004 1:18,NULL,1.308611111,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/14/2004 1:18,8/14/2004 2:18,NULL,1,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/14/2004 2:18,8/14/2004 15:13,NULL,12.9125,0,0,0,0,0,0,NonSIBU,Bontang hig inventory
PK-A1:S1,8/14/2004 15:13,8/14/2004 16:13,NULL,1.000277778,0,0,0,0,0,0,NonSIBU,Perform dummy run
PK-A1:S1,8/14/2004 16:13,8/14/2004 23:01,NULL,6.795277778,0,0,0,0,0,0,NonSIBU,Perform dummy run
PK-A1:S1,8/14/2004 23:01,8/14/2004 23:52,NULL,0.851666667,0,0,0,0,0,0,NonSIBU,Perform dummy run
PK-A1:S1,8/14/2004 23:52,8/15/2004 0:00,NULL,0.131666667,0,0,0,0,0,0,NonSIBU,Perform dummy run
PK-A1:S1,8/15/2004 0:00,8/15/2004 3:14,NULL,3.240833333,0,0,0,0,0,0,NonSIBU,PLT/MLT Program
PK-A1:S1,8/15/2004 3:14,8/15/2004 4:14,NULL,1.000277778,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/15/2004 4:14,8/15/2004 5:14,NULL,1.000277778,0,0,0,0,0,0,NonSIBU,PLT/MLT Program
PK-A1:S1,8/15/2004 5:14,8/15/2004 9:25,NULL,4.185833333,0,0,0,0,0,0,NonSIBU,PLT/MLT Program
PK-A1:S1,8/15/2004 9:25,8/15/2004 10:25,NULL,1.000277778,0,0,0,0,0,0,NonSIBU,PLT/MLT Program
PK-A1:S1,8/15/2004 10:25,8/15/2004 11:28,NULL,1.051111111,0,0,0,0,0,0,NonSIBU,PLT/MLT Program
PK-A1:S1,8/15/2004 11:28,8/15/2004 12:28,NULL,1.000277778,0,0,0,0,0,0,NonSIBU,PLT/MLT Program
PK-A1:S1,8/15/2004 12:28,8/15/2004 15:41,NULL,3.22,0,0,0,0,0,0,NonSIBU,PLT/MLT Program
PK-A1:S1,8/15/2004 15:41,8/15/2004 16:41,NULL,1,0,0,0,0,0,0,NonSIBU,PLT/MLT Program
PK-A1:S1,8/15/2004 16:41,8/16/2004 0:00,NULL,7.301111111,0,0,0,0,0,0,NonSIBU,PLT/MLT Program
PK-A1:S1,8/16/2004 0:00,8/16/2004 12:00,NULL,12.00055556,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/16/2004 12:00,8/16/2004 13:00,NULL,1,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/16/2004 13:00,8/16/2004 21:36,NULL,8.608611111,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/16/2004 21:36,8/16/2004 22:36,NULL,1.000277778,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/16/2004 22:36,8/17/2004 0:00,NULL,1.390555556,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,8/17/2004 0:00,8/17/2004 5:52,NULL,5.866666667,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/17/2004 5:52,8/17/2004 6:52,NULL,1,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/17/2004 6:52,8/17/2004 14:22,NULL,7.506944444,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/17/2004 14:22,8/17/2004 15:22,NULL,1.000277778,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/17/2004 15:22,8/17/2004 21:08,NULL,5.761388889,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A11-ST1:S1,8/17/2004 19:17,8/17/2004 20:44,NULL,1.45,0,0,0,0,0,0,NonSIBU,ESD 2 by LAHH 10401 (fault)
PK-A10:S1,8/17/2004 19:17,8/17/2004 20:30,NULL,1.216666667,0,0,0,0,0,0,NonSIBU,ESD 2 by LAHH 10401 (fault)
PK-A1:S1,8/17/2004 21:08,8/17/2004 22:08,NULL,1.000277778,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/17/2004 22:08,8/18/2004 0:00,NULL,1.864444444,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,8/18/2004 0:00,8/18/2004 1:29,NULL,1.495,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A10:S1,8/18/2004 0:00,8/18/2004 10:02,NULL,10.03333333,0,0,0,0,0,0,NonSIBU,Choked well to maintain Bontang pressure
PK-A11-ST1:S1,8/18/2004 0:00,8/18/2004 2:13,NULL,2.216666667,0,0,0,0,0,0,NonSIBU,Choked well to maintain Bontang pressure
PK-A1:S1,8/18/2004 1:29,8/18/2004 2:29,NULL,1.000277778,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/18/2004 2:29,8/18/2004 8:57,NULL,6.456388889,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/18/2004 8:57,8/18/2004 9:57,NULL,1.000277778,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/18/2004 9:57,8/18/2004 11:55,NULL,1.966388889,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/18/2004 11:55,8/18/2004 12:55,NULL,1,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/18/2004 12:55,8/19/2004 0:00,NULL,11.08166667,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A10:S1,8/19/2004 0:00,8/19/2004 1:08,NULL,1.133333333,0,0,0,0,0,0,NonSIBU,Back pressure due to interconnection line MWP-A to MWP-B closed
PK-A1:S1,8/19/2004 0:00,8/19/2004 6:59,NULL,6.985,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A11-ST1:S1,8/19/2004 0:00,8/19/2004 1:17,NULL,1.283333333,0,0,0,0,0,0,NonSIBU,Back pressure due to interconnection line MWP-A to MWP-B closed
PK-A1:S1,8/19/2004 6:59,8/20/2004 0:00,NULL,17.015,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A10:S1,8/20/2004 0:00,8/20/2004 0:38,NULL,0.633333333,0,0,0,0,0,0,NonSIBU,Back pressure due to interconnection line between MWP-A to MWP-B closed
PK-A1:S1,8/20/2004 0:00,8/20/2004 3:25,NULL,3.426666667,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/20/2004 3:25,8/20/2004 4:25,NULL,1.000277778,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/20/2004 4:25,8/20/2004 5:25,NULL,1.000277778,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/20/2004 5:25,8/20/2004 10:03,NULL,4.627222222,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/20/2004 10:03,8/21/2004 0:00,NULL,13.94555556,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A11-ST1:S1,8/21/2004 0:00,8/21/2004 0:28,NULL,0.466666667,0,0,0,0,0,0,NonSIBU,Back pressure shortfall due to working WHFP above the WHFP's potential.
PK-A1:S1,8/21/2004 0:00,8/22/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,8/22/2004 0:00,8/23/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A11-ST1:S1,8/22/2004 0:00,8/22/2004 0:25,NULL,0.416666667,0,0,0,0,0,0,NonSIBU,Back pressure shortfall due to working WHFP above the WHFP's potential.
PK-A1:S1,8/23/2004 0:00,8/24/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,8/24/2004 0:00,8/25/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,8/25/2004 0:00,8/26/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,8/26/2004 0:00,8/26/2004 13:41,NULL,13.695,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/26/2004 13:41,8/27/2004 0:00,NULL,10.305,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,8/27/2004 0:00,8/28/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,8/28/2004 0:00,8/28/2004 13:14,NULL,13.2375,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/28/2004 13:14,8/28/2004 19:27,NULL,6.219166667,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/28/2004 19:27,8/28/2004 20:27,NULL,1.000277778,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,8/28/2004 20:27,8/29/2004 0:00,NULL,3.543055556,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,8/29/2004 0:00,8/30/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,8/30/2004 0:00,8/31/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A10:S1,8/31/2004 21:25,9/1/2004 0:00,NULL,2.583333333,0,0,0,0,0,0,NonSIBU,S/I due to Bontang train A & B S/D.
PK-A11-ST1:S1,8/31/2004 21:25,9/1/2004 0:00,NULL,2.583333333,0,0,0,0,0,0,NonSIBU,S/I due to Bontang train A & B S/D.
PK-A1:S1,8/31/2004 21:26,9/1/2004 0:00,NULL,2.566666667,0,0,0,0,0,0,NonSIBU,S/I due to Bontang train A & B S/D.
PK-A11-ST1:S1,9/1/2004 0:00,9/1/2004 8:00,NULL,8,0,0,0,0,0,0,NonSIBU,S/I due to Bontang Train A & B S/D
PK-A1:S1,9/1/2004 0:00,9/1/2004 8:11,NULL,8.183333333,0,0,0,0,0,0,NonSIBU,S/I due to Bontang Train A & B S/D
PK-A10:S1,9/1/2004 0:00,9/1/2004 8:00,NULL,8,0,0,0,0,0,0,NonSIBU,S/I due to Bontang Train A & B S/D
PK-A1:S1,9/2/2004 0:00,9/3/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,9/3/2004 0:00,9/4/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,9/4/2004 0:00,9/5/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,9/5/2004 0:00,9/6/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,9/6/2004 0:00,9/6/2004 17:44,NULL,17.74472222,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,9/6/2004 17:44,9/7/2004 0:00,NULL,6.255277778,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,9/7/2004 0:00,9/8/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,9/8/2004 0:00,9/8/2004 15:07,NULL,15.11666667,0,0,0,0,0,0,NonSIBU,TESTING WHFP
PK-A1:S1,9/8/2004 15:07,9/9/2004 0:00,NULL,8.883333333,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,9/9/2004 0:00,9/9/2004 9:08,NULL,9.136944444,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,9/9/2004 9:08,9/10/2004 0:00,NULL,14.86305556,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,9/10/2004 0:00,9/11/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,9/11/2004 0:00,9/12/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,9/12/2004 0:00,9/13/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,9/13/2004 0:00,9/14/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,9/14/2004 0:00,9/15/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,9/15/2004 0:00,9/15/2004 10:54,NULL,10.91611111,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,9/15/2004 10:54,9/16/2004 0:00,NULL,13.08388889,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,9/16/2004 0:00,9/17/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,9/17/2004 0:00,9/18/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,9/18/2004 0:00,9/19/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,9/19/2004 0:00,9/20/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,9/20/2004 0:00,9/21/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,9/21/2004 0:00,9/21/2004 6:16,NULL,6.273333333,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,9/21/2004 6:16,9/21/2004 7:16,NULL,1.000277778,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,9/21/2004 7:16,9/22/2004 0:00,NULL,16.72638889,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,9/22/2004 0:00,9/22/2004 13:45,NULL,13.76277778,0,0,0,0,0,0,NonSIBU,
PK-A10:S1,9/22/2004 13:33,9/22/2004 14:45,NULL,1.2,0,0,0,0,0,0,NonSIBU,PPA Gas Train-C Shutdown
PK-A11-ST1:S1,9/22/2004 13:33,9/22/2004 14:45,NULL,1.2,0,0,0,0,0,0,NonSIBU,PPA Gas Train-C Shutdown
PK-A1:S1,9/22/2004 13:45,9/22/2004 14:45,NULL,1.000277778,0,0,0,0,0,0,NonSIBU,PPA gas train-C Shutdown
PK-A1:S1,9/22/2004 14:45,9/22/2004 15:45,NULL,1,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,9/22/2004 15:45,9/22/2004 16:45,NULL,1.000277778,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,9/22/2004 16:45,9/23/2004 0:00,NULL,7.236666667,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,9/23/2004 0:00,9/24/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,9/24/2004 0:00,9/25/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,9/25/2004 0:00,9/26/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,9/26/2004 0:00,9/27/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,9/27/2004 0:00,9/27/2004 9:04,NULL,9.069166667,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,9/27/2004 9:04,9/27/2004 12:18,NULL,3.243333333,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,9/27/2004 12:18,9/27/2004 18:18,NULL,5.998888889,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,9/27/2004 18:18,9/27/2004 19:25,NULL,1.118888889,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,9/27/2004 19:25,9/27/2004 21:36,NULL,2.186111111,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,9/27/2004 21:36,9/27/2004 22:51,NULL,1.2375,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,9/27/2004 22:51,9/27/2004 23:52,NULL,1.014444444,0,0,0,0,0,0,NonSIBU,Automatic DP Change Event
PK-A1:S1,9/27/2004 23:52,9/28/2004 0:00,NULL,0.131666667,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,9/28/2004 0:00,9/29/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A1:S1,9/29/2004 0:00,9/30/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A11-ST1:S1,9/30/2004 0:00,9/30/2004 5:04,NULL,5.066666667,0,0,0,0,0,0,NonSIBU,Choked due to Bontang limitation
PK-A1:S1,9/30/2004 0:00,10/1/2004 0:00,NULL,24,0,0,0,0,0,0,NonSIBU,EOD Event
PK-A10:S1,9/30/2004 0:00,9/30/2004 1:13,NULL,1.216666667,0,0,0,0,0,0,NonSIBU,Choked due to Bontang limitation
PK-A1:S1,1/3/2005 4:00,1/4/2005 0:00,OTHP_BNT,20,27.06497077,0,160.9216776,1.353248539,0,8.04608388,NonSIBU,Bontang train-A schedule repair
PK-A10:S1,1/3/2005 4:10,1/4/2005 0:00,OTHP_BNT,19.83333333,38.27120722,0,370.5674442,1.9296407,0,18.68407282,NonSIBU,Bontang train-A schedule repair
PK-A11-ST1:S1,1/3/2005 5:05,1/4/2005 0:00,OTHP_BNT,18.91666667,39.07715435,0,429.3846082,2.065752652,0,22.6987458,NonSIBU,Bontang train-A schedule repair
PK-A1:S1,1/4/2005 0:00,1/5/2005 0:00,OTHP_BNT,24,32.63566602,0,169.2936933,1.359819418,0,7.053903888,NonSIBU,Bontang TR-A schedule repair
PK-A11-ST1:S1,1/4/2005 0:00,1/5/2005 0:00,OTHP_BNT,24,49.91801396,0,507.214309,2.079917248,0,21.13392954,NonSIBU,Bontang TR-A schedule repair
PK-A10:S1,1/4/2005 0:00,1/5/2005 0:00,OTHP_BNT,24,46.5476039,0,415.9729395,1.939483496,0,17.33220581,NonSIBU,Bontang TR-A schedule repair
PK-A1:S1,1/5/2005 0:00,1/5/2005 14:50,OTHP_BNT,14.83333333,19.78080137,0,94.47494542,1.333537171,0,6.369097445,NonSIBU,Bontang TR-A schedule repair
PK-A11-ST1:S1,1/5/2005 0:00,1/5/2005 15:00,OTHP_BNT,15,30.61302412,0,278.8061991,2.040868275,0,18.58707994,NonSIBU,Bontang TR-A schedule repair
PK-A10:S1,1/5/2005 0:00,1/6/2005 0:00,OTHP_BNT,24,46.50474676,0,379.9875727,1.937697782,0,15.83281553,NonSIBU,Bontang train-A schedule repair
PK-A10:S1,1/6/2005 0:00,1/7/2005 0:00,OTHP_BNT,24,46.46188961,0,484.6784825,1.935912067,0,20.19493677,NonSIBU,Bontang train-A schedule repair
PK-A10:S1,1/7/2005 0:00,1/8/2005 0:00,OTHP_BNT,24,46.41903247,0,420.0027366,1.934126353,0,17.50011403,NonSIBU,Bontang train-A schedule repair
PK-A10:S1,1/8/2005 0:00,1/8/2005 15:00,OTHP_BNT,15,28.26685726,0,308.0999936,1.884457151,0,20.53999957,NonSIBU,Bontang train-A schedule repair
PK-A11-ST1:S1,1/9/2005 9:50,1/9/2005 10:55,SFOP_EQIN,1.083333333,1.768869866,0,3.107246191,1.632802954,0,2.868227254,NonSIBU,S/I for auto choke calibration.
